contrast,dissimilarity,homogeneity,ASM,energy,correlation,filename,folder
0.2394422744690856,0.0949793290501289,0.9655615133031349,0.586972064545474,0.766136915396583,0.9550472615313192,kamera_440_480_lx_12_30_1_telur_ayam_petelur_28.png,1. Telur Ayam Petelur
0.24128623592276574,0.09716998333386588,0.964454103263622,0.5832630714399664,0.7637127735370509,0.9546512530160037,kamera_440_480_lx_12_30_1_telur_ayam_petelur_29.png,1. Telur Ayam Petelur
0.24243808470585174,0.09787598555280129,0.9641337362885961,0.5826379825544475,0.7633035150489405,0.9544223994681268,kamera_440_480_lx_12_30_1_telur_ayam_petelur_30.png,1. Telur Ayam Petelur
0.2398614180641838,0.09647743250895462,0.9647389280693202,0.5848101631759314,0.7647249038775022,0.9548746733889587,kamera_440_480_lx_12_30_1_telur_ayam_petelur_31.png,1. Telur Ayam Petelur
0.2387739989582763,0.09515312070135422,0.9654117611929801,0.5866128986727857,0.7659026037066217,0.9551065951172352,kamera_440_480_lx_12_30_1_telur_ayam_petelur_32.png,1. Telur Ayam Petelur
0.23755928112933353,0.09351044877259901,0.9662850617021581,0.5894083895183229,0.7677258527756003,0.9553546564730814,kamera_440_480_lx_12_30_1_telur_ayam_petelur_33.png,1. Telur Ayam Petelur
0.24368358201864151,0.09953993353623919,0.9632733187848835,0.5793925334178002,0.761174503203074,0.9541332575159879,kamera_440_480_lx_12_30_1_telur_ayam_petelur_34.png,1. Telur Ayam Petelur
0.24083873182479973,0.09572903539985698,0.9652545629256571,0.5861770546755387,0.7656180907463707,0.9547273352594243,kamera_440_480_lx_12_30_1_telur_ayam_petelur_35.png,1. Telur Ayam Petelur
0.23694427195865578,0.09394647560113566,0.9659734777106599,0.5882027868156536,0.7669401447711839,0.9554361625544967,kamera_440_480_lx_12_30_1_telur_ayam_petelur_36.png,1. Telur Ayam Petelur
0.24278813317673756,0.09868753155787563,0.9636895841749303,0.5809044878112698,0.7621668287124991,0.9543155285576838,kamera_440_480_lx_12_30_1_telur_ayam_petelur_37.png,1. Telur Ayam Petelur
0.2360609597315028,0.09276166843337179,0.9665854493480328,0.5903985587378034,0.7683703180410132,0.9556248942553038,kamera_440_480_lx_12_30_1_telur_ayam_petelur_38.png,1. Telur Ayam Petelur
0.24130104641964997,0.09695469703636106,0.9645770045136283,0.5837496278450791,0.7640312700416176,0.954602269541808,kamera_440_480_lx_12_30_1_telur_ayam_petelur_39.png,1. Telur Ayam Petelur
0.23839761451099886,0.0946311014120983,0.9656875323628157,0.5874974130305138,0.7664803048705672,0.9551585169972899,kamera_440_480_lx_12_30_1_telur_ayam_petelur_40.png,1. Telur Ayam Petelur
0.21569370998149226,0.0687710370487762,0.978860256629759,0.6294366286847486,0.7933676272794616,0.9596728338813714,kamera_440_480_lx_12_30_1_telur_ayam_petelur_41.png,1. Telur Ayam Petelur
0.21759564135376938,0.06951940381038867,0.9785833795421103,0.6284620939535525,0.7927530744819552,0.9593331510418288,kamera_440_480_lx_12_30_1_telur_ayam_petelur_42.png,1. Telur Ayam Petelur
0.21949895338605252,0.07181919033255861,0.9774047208976054,0.6246968901783106,0.7903747106629903,0.958967040609001,kamera_440_480_lx_12_30_1_telur_ayam_petelur_43.png,1. Telur Ayam Petelur
0.2164469613428991,0.06995474060760283,0.9782491671939882,0.6281196288423057,0.792537033052562,0.9594847077568848,kamera_440_480_lx_12_30_1_telur_ayam_petelur_44.png,1. Telur Ayam Petelur
0.21575671215016853,0.06985796200907661,0.9782479912364282,0.6280529171677932,0.7924950441105008,0.9596047110530641,kamera_440_480_lx_12_30_1_telur_ayam_petelur_45.png,1. Telur Ayam Petelur
0.21831322633159125,0.06988534393249664,0.9784381504743349,0.6277635784031376,0.7923124640390545,0.9592426730532496,kamera_440_480_lx_12_30_1_telur_ayam_petelur_46.png,1. Telur Ayam Petelur
0.21526684965181056,0.06898288106646593,0.9787142774537112,0.6295540663385556,0.7934415412192847,0.9597036777918055,kamera_440_480_lx_12_30_1_telur_ayam_petelur_47.png,1. Telur Ayam Petelur
0.2199935555906208,0.07288918056924956,0.9768168618833352,0.6229076345321549,0.7892420170646747,0.9588466442464597,kamera_440_480_lx_12_30_1_telur_ayam_petelur_48.png,1. Telur Ayam Petelur
0.22543782638249296,0.08199513225223021,0.9719660804528846,0.6078457803484193,0.7796415520157277,0.9576630617364444,kamera_440_480_lx_12_30_1_telur_ayam_petelur_49.png,1. Telur Ayam Petelur
0.2307072443959283,0.08831683107516974,0.9687204016130023,0.5962848860712241,0.7721915135358158,0.9566477003510213,kamera_440_480_lx_12_30_1_telur_ayam_petelur_50.png,1. Telur Ayam Petelur
0.23458668248560577,0.09038384921053204,0.9678329845996266,0.5932513052056674,0.7702248451899728,0.9559406228930957,kamera_440_480_lx_12_30_1_telur_ayam_petelur_51.png,1. Telur Ayam Petelur
0.2299101948435873,0.08836419773840977,0.9686259167527994,0.5961331656746293,0.7720931130705271,0.9567866345226982,kamera_440_480_lx_12_30_1_telur_ayam_petelur_52.png,1. Telur Ayam Petelur
0.21891474781180886,0.07434586494065021,0.9758865459380076,0.6203259932869781,0.7876048548758648,0.9590091941451496,kamera_440_480_lx_12_30_1_telur_ayam_petelur_53.png,1. Telur Ayam Petelur
0.2178186626079708,0.07073282810513756,0.9778996893553336,0.6263160083704226,0.7913985648238119,0.9592377929371517,kamera_440_480_lx_12_30_1_telur_ayam_petelur_54.png,1. Telur Ayam Petelur
0.21824511990230708,0.07117346019682484,0.9776694620004386,0.6256879151546496,0.791001490540398,0.9591759032656765,kamera_440_480_lx_12_30_1_telur_ayam_petelur_55.png,1. Telur Ayam Petelur
0.21853182268311858,0.0708257501004703,0.9779011933070493,0.6260389111139951,0.7912233251277895,0.9591673302643735,kamera_440_480_lx_12_30_1_telur_ayam_petelur_56.png,1. Telur Ayam Petelur
0.21726743067076285,0.07121699233764851,0.9775811884936325,0.6259294584440039,0.7911543479974147,0.9593427416078651,kamera_440_480_lx_12_30_1_telur_ayam_petelur_57.png,1. Telur Ayam Petelur
0.21858980714784723,0.07131329827264149,0.9776226889443089,0.6254973292662697,0.7908811511685286,0.9591389639802718,kamera_440_480_lx_12_30_1_telur_ayam_petelur_58.png,1. Telur Ayam Petelur
0.21886257533719525,0.07175587190230186,0.9773911497415179,0.6249016493688936,0.7905042996420222,0.9590444772824372,kamera_440_480_lx_12_30_1_telur_ayam_petelur_59.png,1. Telur Ayam Petelur
0.2171572499797012,0.07206206116991469,0.9770819678324614,0.6241724859413832,0.7900429232341599,0.9593531381216412,kamera_440_480_lx_12_30_1_telur_ayam_petelur_60.png,1. Telur Ayam Petelur
0.24168951190284535,0.16735539369652777,0.9235277294105138,0.3250430960678995,0.5701173800346833,0.891168101478358,kamera_440_480_lx_12_30_2_telur_bebek_1.png,2. Telur Bebek
0.24632572605396197,0.17077894199729896,0.9219359494086486,0.32321467308793433,0.5685099343211096,0.8890703749657476,kamera_440_480_lx_12_30_2_telur_bebek_2.png,2. Telur Bebek
0.2426417207599354,0.1679016424365312,0.923291525375782,0.32700690043443165,0.5718361003236407,0.8903934519312098,kamera_440_480_lx_12_30_2_telur_bebek_3.png,2. Telur Bebek
0.23828534804424448,0.16381211182040237,0.9252993395153837,0.3313151972577469,0.5755919077702669,0.8920306114617672,kamera_440_480_lx_12_30_2_telur_bebek_4.png,2. Telur Bebek
0.24658901249100149,0.1720870160642027,0.9211744441322054,0.3230659866299334,0.568380564503185,0.8889109444432993,kamera_440_480_lx_12_30_2_telur_bebek_5.png,2. Telur Bebek
0.24212557297390172,0.16810935800389962,0.9231104948840873,0.32704407812886077,0.5718688963049102,0.8905599963074374,kamera_440_480_lx_12_30_2_telur_bebek_6.png,2. Telur Bebek
0.24163815253607254,0.16643499287765748,0.9240781029564271,0.326965268437883,0.571798890399551,0.8908239370964411,kamera_440_480_lx_12_30_2_telur_bebek_7.png,2. Telur Bebek
0.23951756417064607,0.16554185324427387,0.9243936450754857,0.3276838156998098,0.5724279116704144,0.8918687729922405,kamera_440_480_lx_12_30_2_telur_bebek_8.png,2. Telur Bebek
0.2435950203380819,0.16814892808852253,0.9232264672951986,0.3277167833598626,0.5724558673795254,0.8896496519587217,kamera_440_480_lx_12_30_2_telur_bebek_9.png,2. Telur Bebek
0.2387662151706338,0.16612187394500735,0.9239830580540319,0.33148074136760464,0.5757338202211538,0.891160428184942,kamera_440_480_lx_12_30_2_telur_bebek_10.png,2. Telur Bebek
0.24493485107727206,0.1691726842562098,0.9227575961452605,0.3238441153255782,0.5690629473528195,0.8897979975209352,kamera_440_480_lx_12_30_2_telur_bebek_11.png,2. Telur Bebek
0.24463007695847516,0.169820834888468,0.9223364270185127,0.32035215452028926,0.5659871223114109,0.8906258565801063,kamera_440_480_lx_12_30_2_telur_bebek_12.png,2. Telur Bebek
0.2406457637901713,0.16608927425635098,0.9241751507861956,0.3300655949462218,0.5745044114095853,0.8909369793045233,kamera_440_480_lx_12_30_2_telur_bebek_13.png,2. Telur Bebek
0.2405167898428047,0.16605914831101012,0.9241861679410993,0.32869871107968546,0.5733132935958114,0.8911575294183813,kamera_440_480_lx_12_30_2_telur_bebek_14.png,2. Telur Bebek
0.23739877656967903,0.16307898780972127,0.9256556459373244,0.3313993309569938,0.5756640405446855,0.892370600194841,kamera_440_480_lx_12_30_2_telur_bebek_15.png,2. Telur Bebek
0.24330287115617485,0.1681947986219284,0.9231738596289539,0.32423593192878003,0.5694083619771216,0.8904936902135833,kamera_440_480_lx_12_30_2_telur_bebek_16.png,2. Telur Bebek
0.23921037924332858,0.16569972142910303,0.9242900769070209,0.3323593892234232,0.5764972484010465,0.8909048197012989,kamera_440_480_lx_12_30_2_telur_bebek_17.png,2. Telur Bebek
0.23950721133503472,0.16528346105434058,0.9245427248406669,0.3335351113925719,0.5775150377110815,0.8908044552160326,kamera_440_480_lx_12_30_2_telur_bebek_18.png,2. Telur Bebek
0.2379120166906182,0.16241391148058862,0.9260907738910332,0.3330361605118875,0.5770839950854308,0.892142608393446,kamera_440_480_lx_12_30_2_telur_bebek_19.png,2. Telur Bebek
0.24067250604300727,0.16745608788619137,0.9233727157955727,0.3298486778997502,0.5743158265175802,0.8906409408432321,kamera_440_480_lx_12_30_2_telur_bebek_20.png,2. Telur Bebek
0.2887674861187686,0.20960600886774805,0.9028716404171878,0.2518966224191384,0.5018751108133855,0.8839866482094546,kamera_440_480_lx_12_30_2_telur_bebek_21.png,2. Telur Bebek
0.2957328489315304,0.21597165058439693,0.8997576297013951,0.24754370800095407,0.4975172035703599,0.8822467089906691,kamera_440_480_lx_12_30_2_telur_bebek_22.png,2. Telur Bebek
0.29243613464483026,0.21268126682570762,0.9014205403775151,0.2495744521353405,0.4995532675216923,0.8832531965305396,kamera_440_480_lx_12_30_2_telur_bebek_23.png,2. Telur Bebek
0.2924044616295054,0.21351965765323175,0.9009019565313263,0.24822265536987045,0.49820138193179037,0.8832339198535055,kamera_440_480_lx_12_30_2_telur_bebek_24.png,2. Telur Bebek
0.296453131862576,0.21703269534486283,0.899201607224735,0.2481834970702651,0.49816113883023205,0.8811817036110372,kamera_440_480_lx_12_30_2_telur_bebek_25.png,2. Telur Bebek
0.29134268885671516,0.2117414520354437,0.9018553022415975,0.25011932814086196,0.5001011545322515,0.8834167311243429,kamera_440_480_lx_12_30_2_telur_bebek_26.png,2. Telur Bebek
0.28862105514099035,0.21143561349142123,0.9017920653398322,0.2503409027924776,0.500321895982221,0.8842674538648191,kamera_440_480_lx_12_30_2_telur_bebek_27.png,2. Telur Bebek
0.29159737734601726,0.2130901245152782,0.9010707385576778,0.2496052342418128,0.4995846283177434,0.8831382735134548,kamera_440_480_lx_12_30_2_telur_bebek_28.png,2. Telur Bebek
0.2921423399470859,0.21415621569193713,0.9005007939680709,0.2489091248478799,0.49888733253016215,0.8829793887128711,kamera_440_480_lx_12_30_2_telur_bebek_29.png,2. Telur Bebek
0.2900412252843138,0.20979134474211739,0.9028921624671465,0.25104291748998103,0.5010239457982489,0.8842091447226813,kamera_440_480_lx_12_30_2_telur_bebek_30.png,2. Telur Bebek
0.2908668336542382,0.2111702139374053,0.9021411037839387,0.25053045641313537,0.5005114267447462,0.883936535999274,kamera_440_480_lx_12_30_2_telur_bebek_31.png,2. Telur Bebek
0.29196172004806126,0.21361296572770808,0.900809959526653,0.2480009315474373,0.4979750931767852,0.8836302091888227,kamera_440_480_lx_12_30_2_telur_bebek_32.png,2. Telur Bebek
0.2914963477533737,0.21315330740586727,0.9010279815450111,0.24810011917356964,0.4980772780377551,0.8840323656539271,kamera_440_480_lx_12_30_2_telur_bebek_33.png,2. Telur Bebek
0.28908646566806384,0.21226644439339307,0.9013362575960956,0.24857084678097874,0.4985498862526752,0.8845562283377006,kamera_440_480_lx_12_30_2_telur_bebek_34.png,2. Telur Bebek
0.29229005214917436,0.21378512455728324,0.9007275836907523,0.24635428661341408,0.49632240200454025,0.8842782614269545,kamera_440_480_lx_12_30_2_telur_bebek_35.png,2. Telur Bebek
0.29413309186569314,0.21553255336094715,0.8998722580193946,0.24448828886014873,0.4944381346581546,0.8839808264642458,kamera_440_480_lx_12_30_2_telur_bebek_36.png,2. Telur Bebek
0.2970478182692638,0.21802594333228728,0.8986634922054845,0.24382810862432436,0.49376764700328746,0.8827559727192648,kamera_440_480_lx_12_30_2_telur_bebek_37.png,2. Telur Bebek
0.2943545490818241,0.21671978490985586,0.899174397046103,0.24405762696130973,0.4940039413947051,0.8837698098107715,kamera_440_480_lx_12_30_2_telur_bebek_38.png,2. Telur Bebek
0.2901810143137289,0.21160389943325594,0.9018394510426306,0.2488138387879338,0.4987923968949675,0.8844547500471873,kamera_440_480_lx_12_30_2_telur_bebek_39.png,2. Telur Bebek
0.28904352893124496,0.2117827266957216,0.9016163128102958,0.2478222408128803,0.49779757127865293,0.8849282002218478,kamera_440_480_lx_12_30_2_telur_bebek_40.png,2. Telur Bebek
0.2842561288732844,0.20691050131454444,0.9040531745048822,0.2580318706710667,0.5079519433301867,0.8841368090603119,kamera_440_480_lx_12_30_2_telur_bebek_41.png,2. Telur Bebek
0.2808221905266049,0.20339480403547983,0.9058306756835489,0.25944336521855504,0.5093399958471523,0.8856965328515978,kamera_440_480_lx_12_30_2_telur_bebek_42.png,2. Telur Bebek
0.2799015442524276,0.20192656809147755,0.9066111243745381,0.26380872409791684,0.5136081595349499,0.8849437418077849,kamera_440_480_lx_12_30_2_telur_bebek_43.png,2. Telur Bebek
0.2824377230921505,0.20415545840022567,0.9055425314829733,0.2589857135770861,0.5088911090938751,0.8855473175839466,kamera_440_480_lx_12_30_2_telur_bebek_44.png,2. Telur Bebek
0.28132061546149406,0.20269249071618775,0.9062917731298853,0.26311781435292475,0.5129326967827977,0.8850062811632969,kamera_440_480_lx_12_30_2_telur_bebek_45.png,2. Telur Bebek
0.28071634297893894,0.20319686044988086,0.9059425293309148,0.2598470258897006,0.5097352250147122,0.8856486195673229,kamera_440_480_lx_12_30_2_telur_bebek_46.png,2. Telur Bebek
0.2870811167080269,0.20767884302903653,0.9038663148017787,0.2531331660725613,0.5031044492579938,0.8851006627783874,kamera_440_480_lx_12_30_2_telur_bebek_47.png,2. Telur Bebek
0.2861538593247988,0.2073536064325592,0.9039913150098015,0.25645582029840597,0.5063966983051529,0.8839506682447446,kamera_440_480_lx_12_30_2_telur_bebek_48.png,2. Telur Bebek
0.2836267013870137,0.20578705773818198,0.9046724574142887,0.2554670518560687,0.5054209032177074,0.885573827139234,kamera_440_480_lx_12_30_2_telur_bebek_49.png,2. Telur Bebek
0.28048919642116127,0.20445434949393337,0.9051870783826876,0.25919753004573115,0.5090987884010957,0.8855391659391971,kamera_440_480_lx_12_30_2_telur_bebek_50.png,2. Telur Bebek
0.2831031800681541,0.20666103673581418,0.9041005437546795,0.2555580815461106,0.5055101750480201,0.8854168524794792,kamera_440_480_lx_12_30_2_telur_bebek_51.png,2. Telur Bebek
0.2817907552061109,0.20564456251353655,0.9046095784819412,0.25871949325234284,0.5086294790431422,0.88513681712158,kamera_440_480_lx_12_30_2_telur_bebek_52.png,2. Telur Bebek
0.28381304890003484,0.20526013240073826,0.9050020321032414,0.25739101424969807,0.5073194862026098,0.8851693737149274,kamera_440_480_lx_12_30_2_telur_bebek_53.png,2. Telur Bebek
0.2862895356124277,0.20907843011972185,0.9029803426155789,0.25319696632415484,0.5031696699497661,0.8847481388060713,kamera_440_480_lx_12_30_2_telur_bebek_54.png,2. Telur Bebek
0.286112682203074,0.20892963149427926,0.9030478723589969,0.25212222478263335,0.5020997172651284,0.8852476480476682,kamera_440_480_lx_12_30_2_telur_bebek_55.png,2. Telur Bebek
0.28710700202070033,0.20893752720777545,0.9031443502093613,0.2532994939229811,0.5032703051371757,0.8846257363590132,kamera_440_480_lx_12_30_2_telur_bebek_56.png,2. Telur Bebek
0.28126357668675095,0.20570869547803652,0.9045075565135116,0.2559762096403134,0.5059243451564667,0.8860286601697291,kamera_440_480_lx_12_30_2_telur_bebek_57.png,2. Telur Bebek
0.28591871750821635,0.20758046908664654,0.9038199115115618,0.25407377010645754,0.5040399926751373,0.8849206904461338,kamera_440_480_lx_12_30_2_telur_bebek_58.png,2. Telur Bebek
0.2849707521677804,0.2082997357146618,0.903302372152616,0.25419208517641695,0.5041573417927614,0.8849968195255676,kamera_440_480_lx_12_30_2_telur_bebek_59.png,2. Telur Bebek
0.2875158146083418,0.2104253600509662,0.9022788764425308,0.2509563426699542,0.5009341654081304,0.8847710714571155,kamera_440_480_lx_12_30_2_telur_bebek_60.png,2. Telur Bebek
0.1991091046125364,0.06164482603607607,0.981594192459926,0.6348882131977731,0.7967957579733879,0.962870224362443,kamera_440_480_lx_12_30_3_telur_puyuh_1.png,3. Telur Puyuh
0.19868273636410852,0.06109502137925974,0.9818702253440289,0.6377033957483292,0.7985603339643124,0.9626773668034506,kamera_440_480_lx_12_30_3_telur_puyuh_2.png,3. Telur Puyuh
0.20646274401297493,0.06385887140211892,0.9809030924150132,0.6294039093917493,0.7933469775780443,0.9618523661446149,kamera_440_480_lx_12_30_3_telur_puyuh_3.png,3. Telur Puyuh
0.19862287096827083,0.06148021433759204,0.9816357861029769,0.6356244859290895,0.7972577096144159,0.9627913842550311,kamera_440_480_lx_12_30_3_telur_puyuh_4.png,3. Telur Puyuh
0.19540386307439508,0.06011154393266684,0.9821467459901557,0.6430824042877349,0.8019215986939687,0.962674378263952,kamera_440_480_lx_12_30_3_telur_puyuh_5.png,3. Telur Puyuh
0.21030961648949564,0.06469452612126853,0.98073899969208,0.6294149343855716,0.7933537527360816,0.9611783904771171,kamera_440_480_lx_12_30_3_telur_puyuh_6.png,3. Telur Puyuh
0.20953858140830117,0.06449341431836984,0.9808019455501976,0.6289336134955313,0.7930502972136853,0.9613322173132938,kamera_440_480_lx_12_30_3_telur_puyuh_7.png,3. Telur Puyuh
0.20346228148814002,0.06262346248836391,0.9813771471414433,0.6328724524981789,0.7955297441633128,0.9622281172551634,kamera_440_480_lx_12_30_3_telur_puyuh_8.png,3. Telur Puyuh
0.2094929417911018,0.0648180276732715,0.9805959056315795,0.6276043665758805,0.7922118201099888,0.9613601069858325,kamera_440_480_lx_12_30_3_telur_puyuh_9.png,3. Telur Puyuh
0.21073401897141006,0.06517873091646839,0.9804817387242344,0.627246593630921,0.7919859190364799,0.9611327420653423,kamera_440_480_lx_12_30_3_telur_puyuh_10.png,3. Telur Puyuh
0.2057904882163051,0.0632897688697075,0.98120163416636,0.6306408447644137,0.7941260798964795,0.9619545891672191,kamera_440_480_lx_12_30_3_telur_puyuh_11.png,3. Telur Puyuh
0.19814970954876407,0.06125416785753832,0.9817149409553775,0.6366202915584882,0.7978820292273832,0.9627393278695161,kamera_440_480_lx_12_30_3_telur_puyuh_12.png,3. Telur Puyuh
0.20063818185464113,0.061898629714715964,0.9815589408030908,0.6342325126723469,0.7963842767069504,0.9625930048244863,kamera_440_480_lx_12_30_3_telur_puyuh_13.png,3. Telur Puyuh
0.20744240219665042,0.06384721242758794,0.9810085162872603,0.630375867697005,0.793959043768733,0.9616794893712065,kamera_440_480_lx_12_30_3_telur_puyuh_14.png,3. Telur Puyuh
0.20201836484939406,0.062199138316743334,0.9815011654736746,0.6343648367394434,0.7964675587160297,0.9623171153548394,kamera_440_480_lx_12_30_3_telur_puyuh_15.png,3. Telur Puyuh
0.2055387811013134,0.06365957692226591,0.9809537661208235,0.6296628746538634,0.7935100061012088,0.9620352457487659,kamera_440_480_lx_12_30_3_telur_puyuh_16.png,3. Telur Puyuh
0.20906724863160872,0.06418463622312996,0.9809166653450458,0.6293874878521283,0.7933364032216813,0.9613783254792257,kamera_440_480_lx_12_30_3_telur_puyuh_17.png,3. Telur Puyuh
0.20575306768105942,0.06292896594460627,0.9814257093621204,0.6313650675247401,0.7945818807970526,0.9619776217728085,kamera_440_480_lx_12_30_3_telur_puyuh_18.png,3. Telur Puyuh
0.20962786583149895,0.06446725310976004,0.9807960428690867,0.6298598288140717,0.7936341057939225,0.961280210235492,kamera_440_480_lx_12_30_3_telur_puyuh_19.png,3. Telur Puyuh
0.19848503656100158,0.06146054701009138,0.981639794240082,0.6364087629229045,0.7977495009681971,0.9628019611358462,kamera_440_480_lx_12_30_3_telur_puyuh_20.png,3. Telur Puyuh
0.2026759981408449,0.06233922480387494,0.9814927402522478,0.6342182180028643,0.7963751958270652,0.9622215766318926,kamera_440_480_lx_12_30_3_telur_puyuh_21.png,3. Telur Puyuh
0.20714851764119122,0.06343273810792079,0.9812327759901573,0.6314752270449749,0.7946510894541335,0.9616987730195775,kamera_440_480_lx_12_30_3_telur_puyuh_22.png,3. Telur Puyuh
0.20904115196253803,0.06501489698874438,0.9804283185027288,0.6277058673970065,0.7922757658243572,0.961408991933558,kamera_440_480_lx_12_30_3_telur_puyuh_23.png,3. Telur Puyuh
0.20619485433291226,0.06413612671751721,0.9807318524516438,0.6290704596746503,0.7931366656371255,0.9619342678277799,kamera_440_480_lx_12_30_3_telur_puyuh_24.png,3. Telur Puyuh
0.20643257687344607,0.06318656417980235,0.9813237605726376,0.6314874000767597,0.7946586745449044,0.9618712569716439,kamera_440_480_lx_12_30_3_telur_puyuh_25.png,3. Telur Puyuh
0.2059699029560702,0.0631709979440752,0.9812962442607139,0.6311147718992957,0.7944242318553164,0.9619303677225753,kamera_440_480_lx_12_30_3_telur_puyuh_26.png,3. Telur Puyuh
